idImage,patchId,clusterId
38,2139,72
38,2140,72
38,2141,72
38,2142,72
38,2143,72
38,2144,41
38,2145,72
38,2146,41
38,2147,41
38,2148,69
38,2149,41
38,2150,41
38,2151,51
38,2152,51
38,2153,69
38,2154,94
38,2155,41
38,2156,41
38,2157,41
39,2158,58
39,2159,92
39,2160,92
39,2161,92
39,2162,44
39,2163,55
39,2164,44
39,2165,92
39,2166,58
39,2167,92
39,2168,92
39,2169,55
39,2170,11
39,2171,92
39,2172,58
39,2173,92
39,2174,55
39,2175,1
39,2176,86
39,2177,40
39,2178,99
39,2179,55
39,2180,58
39,2181,28
39,2182,55
39,2183,92
39,2184,55
39,2185,55
39,2186,62
39,2187,55
39,2188,44
39,2189,92
39,2190,92
39,2191,86
39,2192,86
39,2193,62
39,2194,102
39,2195,99
39,2196,92
39,2197,92
39,2198,55
39,2199,28
39,2200,58
39,2201,62
39,2202,75
39,2203,1
39,2204,92
39,2205,18
39,2206,102
39,2207,1
39,2208,58
39,2209,92
39,2210,86
39,2211,84
39,2212,58
39,2213,92
39,2214,102
39,2215,60
39,2216,86
39,2217,92
40,2218,44
40,2219,95
40,2220,95
40,2221,1
40,2222,95
40,2223,95
40,2224,19
40,2225,95
40,2226,21
40,2227,95
40,2228,1
40,2229,44
40,2230,44
40,2231,107
40,2232,42
40,2233,42
40,2234,87
40,2235,79
40,2236,95
40,2237,40
40,2238,39
40,2239,42
40,2240,95
40,2241,52
40,2242,87
40,2243,40
40,2244,44
40,2245,75
40,2246,95
40,2247,95
40,2248,74
40,2249,1
40,2250,102
40,2251,34
40,2252,21
40,2253,98
40,2254,95
40,2255,74
40,2256,1
40,2257,21
40,2258,28
40,2259,21
40,2260,44
40,2261,42
40,2262,95
40,2263,1
40,2264,42
40,2265,95
40,2266,34
40,2267,74
40,2268,42
40,2269,95
40,2270,62
40,2271,95
40,2272,95
40,2273,95
40,2274,44
41,2275,14
41,2276,21
41,2277,42
41,2278,28
41,2279,42
41,2280,69
41,2281,69
41,2282,42
41,2283,69
41,2284,42
41,2285,69
41,2286,69
41,2287,69
41,2288,34
41,2289,95
41,2290,44
41,2291,44
41,2292,14
41,2293,69
41,2294,52
41,2295,21
41,2296,69
41,2297,42
41,2298,42
41,2299,1
41,2300,14
41,2301,14
41,2302,14
41,2303,14
41,2304,44
41,2305,79
41,2306,79
41,2307,69
41,2308,74
41,2309,21
41,2310,74
41,2311,60
41,2312,44
41,2313,40
41,2314,14
41,2315,69
41,2316,21
41,2317,42
41,2318,95
41,2319,21
41,2320,69
41,2321,14
41,2322,34
41,2323,14
41,2324,21
41,2325,52
41,2326,40
41,2327,44
41,2328,95
41,2329,40
41,2330,64
42,2331,44
42,2332,99
42,2333,44
42,2334,44
42,2335,44
42,2336,44
42,2337,56
42,2338,95
42,2339,44
42,2340,92
42,2341,21
42,2342,44
42,2343,85
42,2344,44
42,2345,42
42,2346,6
42,2347,79
42,2348,11
42,2349,42
42,2350,95
42,2351,44
42,2352,44
42,2353,42
42,2354,42
42,2355,14
42,2356,42
42,2357,95
42,2358,40
42,2359,40
42,2360,95
42,2361,42
42,2362,14
42,2363,21
42,2364,42
42,2365,40
42,2366,34
42,2367,44
42,2368,99
42,2369,44
42,2370,42
42,2371,95
42,2372,95
42,2373,42
42,2374,55
42,2375,99
42,2376,89
42,2377,102
42,2378,64
42,2379,95
42,2380,95
42,2381,42
42,2382,44
42,2383,107
42,2384,44
42,2385,11
42,2386,39
42,2387,44
42,2388,102
42,2389,44
42,2390,99
42,2391,95
42,2392,95
42,2393,95
43,2394,5
43,2395,75
43,2396,19
43,2397,48
43,2398,105
43,2399,105
43,2400,105
43,2401,93
43,2402,29
43,2403,62
43,2404,75
43,2405,41
43,2406,105
43,2407,105
43,2408,105
43,2409,29
43,2410,29
43,2411,75
43,2412,105
43,2413,105
43,2414,4
43,2415,63
43,2416,98
43,2417,29
43,2418,29
43,2419,93
43,2420,105
43,2421,98
43,2422,29
43,2423,57
43,2424,70
43,2425,88
43,2426,96
43,2427,96
43,2428,98
43,2429,29
43,2430,41
43,2431,29
43,2432,62
43,2433,4
43,2434,45
43,2435,5
43,2436,2
43,2437,6
43,2438,62
43,2439,75
43,2440,14
43,2441,49
43,2442,5
43,2443,62
43,2444,62
43,2445,75
43,2446,19
43,2447,49
43,2448,93
43,2449,93
44,2450,27
44,2451,98
44,2452,98
44,2453,91
44,2454,41
44,2455,105
44,2456,4
44,2457,98
44,2458,5
44,2459,49
44,2460,105
44,2461,105
44,2462,17
44,2463,5
44,2464,29
44,2465,17
44,2466,29
44,2467,29
44,2468,29
44,2469,110
44,2470,63
44,2471,2
44,2472,2
44,2473,29
44,2474,29
44,2475,29
44,2476,29
44,2477,29
44,2478,110
44,2479,110
44,2480,2
44,2481,17
44,2482,29
44,2483,29
44,2484,29
44,2485,29
44,2486,29
44,2487,104
44,2488,83
44,2489,30
44,2490,62
44,2491,29
44,2492,2
44,2493,2
44,2494,88
44,2495,29
44,2496,29
44,2497,29
44,2498,29
44,2499,29
44,2500,29
44,2501,2
44,2502,2
44,2503,63
44,2504,29
44,2505,93
44,2506,5
45,2507,17
45,2508,49
45,2509,51
45,2510,105
45,2511,29
45,2512,93
45,2513,4
45,2514,14
45,2515,16
45,2516,4
45,2517,62
45,2518,17
45,2519,4
45,2520,4
45,2521,36
45,2522,105
45,2523,4
45,2524,17
45,2525,75
45,2526,16
45,2527,62
45,2528,6
45,2529,102
45,2530,17
45,2531,14
45,2532,19
45,2533,93
45,2534,6
45,2535,29
45,2536,6
45,2537,62
45,2538,29
45,2539,29
45,2540,93
45,2541,1
45,2542,75
45,2543,4
45,2544,95
45,2545,93
45,2546,62
45,2547,21
45,2548,100
45,2549,102
45,2550,29
45,2551,29
45,2552,93
45,2553,49
45,2554,4
45,2555,14
45,2556,4
45,2557,4
45,2558,93
45,2559,62
45,2560,62
45,2561,93
46,2562,109
46,2563,102
46,2564,16
46,2565,16
46,2566,55
46,2567,91
46,2568,16
46,2569,16
46,2570,81
46,2571,16
46,2572,28
46,2573,55
46,2574,32
46,2575,36
46,2576,84
46,2577,32
46,2578,105
46,2579,39
46,2580,105
46,2581,85
46,2582,105
46,2583,51
46,2584,48
46,2585,32
46,2586,105
46,2587,84
46,2588,48
46,2589,51
46,2590,105
46,2591,105
46,2592,95
46,2593,109
46,2594,3
46,2595,39
46,2596,48
46,2597,105
46,2598,84
46,2599,89
46,2600,16
46,2601,16
46,2602,16
46,2603,28
46,2604,3
46,2605,7
46,2606,16
46,2607,109
46,2608,16
46,2609,16
46,2610,91
46,2611,16
46,2612,32
46,2613,16
46,2614,95
46,2615,16
46,2616,16
46,2617,91
47,2618,91
47,2619,91
47,2620,16
47,2621,91
47,2622,16
47,2623,16
47,2624,91
47,2625,91
47,2626,16
47,2627,16
47,2628,91
47,2629,16
47,2630,16
47,2631,16
47,2632,91
47,2633,91
47,2634,91
47,2635,16
47,2636,91
47,2637,16
47,2638,91
47,2639,91
47,2640,91
47,2641,16
47,2642,16
47,2643,91
47,2644,16
47,2645,91
47,2646,16
47,2647,4
47,2648,16
47,2649,16
47,2650,91
47,2651,16
47,2652,91
47,2653,16
47,2654,16
47,2655,16
47,2656,91
47,2657,91
47,2658,102
47,2659,91
47,2660,4
47,2661,91
47,2662,91
47,2663,16
47,2664,91
47,2665,102
47,2666,16
47,2667,91
47,2668,91
47,2669,16
47,2670,91
47,2671,91
47,2672,102
47,2673,91
47,2674,91
47,2675,91
47,2676,102
47,2677,16
47,2678,91
47,2679,16
48,2680,58
48,2681,20
48,2682,20
48,2683,43
48,2684,29
48,2685,20
48,2686,106
48,2687,102
48,2688,82
48,2689,106
48,2690,26
48,2691,106
48,2692,78
48,2693,65
48,2694,38
48,2695,65
48,2696,100
48,2697,38
48,2698,43
48,2699,20
48,2700,43
48,2701,60
48,2702,20
48,2703,75
48,2704,14
48,2705,106
48,2706,62
48,2707,14
48,2708,106
48,2709,62
48,2710,41
48,2711,75
48,2712,65
48,2713,38
48,2714,78
48,2715,65
48,2716,38
48,2717,38
48,2718,61
48,2719,106
48,2720,6
48,2721,26
48,2722,43
48,2723,82
48,2724,20
48,2725,65
48,2726,100
48,2727,62
48,2728,100
48,2729,38
48,2730,100
48,2731,38
48,2732,109
48,2733,58
48,2734,1
48,2735,58
48,2736,58
48,2737,29
48,2738,20
49,2739,35
49,2740,90
49,2741,90
49,2742,90
49,2743,90
49,2744,35
49,2745,90
49,2746,35
49,2747,90
49,2748,90
49,2749,90
49,2750,35
49,2751,35
49,2752,35
49,2753,35
49,2754,90
49,2755,90
49,2756,35
49,2757,90
49,2758,35
49,2759,35
49,2760,35
49,2761,90
49,2762,35
49,2763,90
49,2764,90
49,2765,90
49,2766,90
49,2767,90
49,2768,90
49,2769,90
49,2770,35
49,2771,35
49,2772,35
49,2773,90
49,2774,90
49,2775,35
49,2776,35
49,2777,35
49,2778,90
49,2779,90
49,2780,90
49,2781,90
49,2782,90
49,2783,90
49,2784,90
49,2785,35
49,2786,90
49,2787,90
49,2788,90
49,2789,35
49,2790,35
49,2791,35
49,2792,35
49,2793,35
49,2794,35
49,2795,35
49,2796,35
49,2797,35
50,2798,81
50,2799,77
50,2800,57
50,2801,57
50,2802,67
50,2803,57
50,2804,92
50,2805,77
50,2806,89
50,2807,77
50,2808,0
50,2809,0
50,2810,67
50,2811,11
50,2812,86
50,2813,89
50,2814,0
50,2815,0
50,2816,92
50,2817,92
50,2818,44
50,2819,77
50,2820,0
50,2821,77
50,2822,9
50,2823,42
50,2824,0
50,2825,77
50,2826,81
50,2827,0
50,2828,0
50,2829,77
50,2830,89
50,2831,99
50,2832,31
50,2833,0
50,2834,77
50,2835,77
50,2836,42
50,2837,77
50,2838,31
50,2839,77
50,2840,0
50,2841,76
50,2842,0
50,2843,99
50,2844,89
50,2845,31
50,2846,77
50,2847,42
50,2848,31
50,2849,77
50,2850,77
50,2851,77
50,2852,99
50,2853,18
50,2854,108
50,2855,99
50,2856,77
51,2857,31
51,2858,57
51,2859,50
51,2860,57
51,2861,67
51,2862,67
51,2863,57
51,2864,30
51,2865,94
51,2866,0
51,2867,80
51,2868,30
51,2869,0
51,2870,0
51,2871,81
51,2872,80
51,2873,80
51,2874,80
51,2875,61
51,2876,76
51,2877,0
51,2878,80
51,2879,80
51,2880,31
51,2881,30
51,2882,31
51,2883,80
51,2884,0
51,2885,30
51,2886,30
51,2887,53
51,2888,80
51,2889,80
51,2890,13
51,2891,80
51,2892,0
51,2893,30
51,2894,0
51,2895,53
51,2896,80
51,2897,80
51,2898,30
51,2899,30
51,2900,67
51,2901,25
51,2902,30
51,2903,30
51,2904,0
51,2905,80
51,2906,67
51,2907,80
51,2908,76
51,2909,67
51,2910,0
51,2911,80
51,2912,0
52,2913,89
52,2914,89
52,2915,81
52,2916,89
52,2917,89
52,2918,89
52,2919,89
52,2920,89
52,2921,89
52,2922,89
52,2923,89
52,2924,89
52,2925,89
52,2926,89
52,2927,89
52,2928,89
52,2929,89
52,2930,89
52,2931,89
52,2932,89
52,2933,89
52,2934,89
52,2935,89
52,2936,89
52,2937,89
52,2938,89
52,2939,89
52,2940,89
52,2941,89
52,2942,89
52,2943,89
52,2944,89
52,2945,89
52,2946,89
52,2947,89
52,2948,89
52,2949,89
52,2950,89
52,2951,89
52,2952,89
52,2953,89
52,2954,89
52,2955,89
52,2956,89
52,2957,89
52,2958,89
52,2959,89
52,2960,89
52,2961,89
52,2962,89
52,2963,89
52,2964,89
52,2965,89
52,2966,89
52,2967,89
52,2968,89
52,2969,89
52,2970,89
53,2971,66
53,2972,66
53,2973,101
53,2974,66
53,2975,66
53,2976,66
53,2977,66
53,2978,66
53,2979,66
53,2980,66
53,2981,66
53,2982,66
53,2983,66
53,2984,66
53,2985,66
53,2986,66
53,2987,66
53,2988,66
53,2989,66
53,2990,66
53,2991,66
53,2992,66
53,2993,66
53,2994,66
53,2995,66
53,2996,66
53,2997,66
53,2998,66
53,2999,66
53,3000,66
53,3001,66
53,3002,66
53,3003,66
53,3004,66
53,3005,66
53,3006,66
53,3007,66
53,3008,66
53,3009,66
53,3010,66
53,3011,66
53,3012,66
53,3013,66
53,3014,66
53,3015,66
53,3016,66
53,3017,66
53,3018,66
53,3019,66
53,3020,66
53,3021,66
53,3022,66
53,3023,66
53,3024,66
53,3025,66
53,3026,66
54,3027,71
54,3028,87
54,3029,87
54,3030,71
54,3031,87
54,3032,84
54,3033,71
54,3034,87
54,3035,87
54,3036,87
54,3037,87
54,3038,87
54,3039,87
54,3040,44
54,3041,86
54,3042,87
54,3043,71
54,3044,71
54,3045,71
54,3046,87
54,3047,87
54,3048,107
54,3049,87
54,3050,71
54,3051,87
54,3052,87
54,3053,87
54,3054,87
54,3055,87
54,3056,87
54,3057,87
54,3058,71
54,3059,87
54,3060,87
54,3061,71
54,3062,87
54,3063,87
54,3064,87
54,3065,87
54,3066,84
54,3067,87
54,3068,39
54,3069,87
54,3070,39
54,3071,84
54,3072,86
54,3073,87
54,3074,40
54,3075,40
54,3076,42
54,3077,71
54,3078,107
54,3079,40
54,3080,87
54,3081,55
55,3082,45
55,3083,45
55,3084,45
55,3085,45
55,3086,45
55,3087,45
55,3088,45
55,3089,45
55,3090,45
55,3091,45
55,3092,45
55,3093,45
55,3094,45
55,3095,45
55,3096,45
55,3097,45
55,3098,45
55,3099,45
55,3100,45
55,3101,45
55,3102,45
55,3103,45
55,3104,45
55,3105,45
55,3106,45
55,3107,45
55,3108,45
55,3109,45
55,3110,45
55,3111,45
55,3112,45
55,3113,45
55,3114,45
55,3115,45
55,3116,45
55,3117,45
55,3118,45
55,3119,45
55,3120,45
55,3121,45
55,3122,45
55,3123,45
55,3124,45
55,3125,45
55,3126,45
55,3127,45
55,3128,45
55,3129,45
55,3130,45
55,3131,45
55,3132,45
55,3133,45
55,3134,45
55,3135,45
55,3136,45
55,3137,45
55,3138,45
55,3139,45
55,3140,45
55,3141,45
55,3142,45
55,3143,45
55,3144,45
56,3145,37
56,3146,37
56,3147,37
56,3148,37
56,3149,37
56,3150,37
56,3151,37
56,3152,37
56,3153,37
56,3154,37
56,3155,37
56,3156,37
56,3157,37
56,3158,37
56,3159,37
56,3160,37
56,3161,37
56,3162,37
56,3163,37
56,3164,37
56,3165,37
56,3166,37
56,3167,37
56,3168,37
56,3169,37
56,3170,37
56,3171,37
56,3172,37
56,3173,37
56,3174,37
56,3175,37
56,3176,37
56,3177,37
56,3178,37
56,3179,37
56,3180,37
56,3181,37
56,3182,37
56,3183,37
56,3184,72
56,3185,37
56,3186,37
56,3187,37
56,3188,37
56,3189,37
56,3190,37
56,3191,37
56,3192,37
56,3193,37
56,3194,37
56,3195,37
56,3196,37
56,3197,37
56,3198,37
56,3199,37
56,3200,37
57,3201,52
57,3202,52
57,3203,52
57,3204,52
57,3205,52
57,3206,52
57,3207,52
57,3208,52
57,3209,52
57,3210,52
57,3211,52
57,3212,52
57,3213,52
57,3214,52
57,3215,52
57,3216,52
57,3217,52
57,3218,52
57,3219,52
57,3220,52
57,3221,52
57,3222,52
57,3223,52
57,3224,52
57,3225,52
57,3226,52
57,3227,52
57,3228,52
57,3229,52
57,3230,52
57,3231,52
57,3232,52
57,3233,52
57,3234,52
57,3235,52
57,3236,69
57,3237,52
57,3238,52
57,3239,52
57,3240,52
57,3241,52
57,3242,52
57,3243,52
57,3244,52
57,3245,52
57,3246,52
57,3247,52
57,3248,52
57,3249,52
57,3250,52
57,3251,52
57,3252,52
58,3253,21
58,3254,44
58,3255,40
58,3256,84
58,3257,62
58,3258,28
58,3259,84
58,3260,55
58,3261,95
58,3262,102
58,3263,40
58,3264,39
58,3265,99
58,3266,107
58,3267,95
58,3268,1
58,3269,42
58,3270,42
58,3271,40
58,3272,107
58,3273,11
58,3274,73
58,3275,92
58,3276,40
58,3277,42
58,3278,107
58,3279,86
58,3280,39
58,3281,11
58,3282,42
58,3283,42
58,3284,86
58,3285,87
58,3286,79
58,3287,79
58,3288,42
58,3289,87
58,3290,40
58,3291,85
58,3292,86
58,3293,79
58,3294,40
58,3295,21
58,3296,44
58,3297,86
58,3298,40
58,3299,44
58,3300,87
58,3301,44
58,3302,86
58,3303,11
59,3304,58
59,3305,29
59,3306,29
59,3307,74
59,3308,71
59,3309,58
59,3310,62
59,3311,28
59,3312,73
59,3313,73
59,3314,28
59,3315,65
59,3316,58
59,3317,102
59,3318,48
59,3319,40
59,3320,51
59,3321,78
59,3322,32
59,3323,84
59,3324,58
59,3325,44
59,3326,11
59,3327,55
59,3328,32
59,3329,65
59,3330,38
59,3331,28
59,3332,21
59,3333,102
59,3334,21
59,3335,40
59,3336,34
59,3337,65
59,3338,27
59,3339,21
59,3340,28
59,3341,102
59,3342,44
59,3343,65
59,3344,29
59,3345,21
59,3346,102
59,3347,32
59,3348,65
59,3349,29
59,3350,98
59,3351,58
59,3352,21
59,3353,56
59,3354,39
59,3355,27
59,3356,98
59,3357,58
59,3358,44
59,3359,55
59,3360,28
59,3361,40
59,3362,43
59,3363,27
59,3364,60
60,3365,44
60,3366,44
60,3367,84
60,3368,44
60,3369,40
60,3370,107
60,3371,107
60,3372,40
60,3373,28
60,3374,39
60,3375,44
60,3376,102
60,3377,40
60,3378,86
60,3379,107
60,3380,40
60,3381,102
60,3382,87
60,3383,40
60,3384,107
60,3385,107
60,3386,79
60,3387,55
60,3388,102
60,3389,55
60,3390,40
60,3391,55
60,3392,84
60,3393,87
60,3394,40
60,3395,107
60,3396,1
60,3397,107
60,3398,107
60,3399,44
60,3400,79
60,3401,34
60,3402,55
60,3403,40
60,3404,55
60,3405,40
60,3406,102
60,3407,11
60,3408,107
60,3409,11
60,3410,107
60,3411,79
60,3412,79
60,3413,28
61,3414,107
61,3415,44
61,3416,92
61,3417,44
61,3418,40
61,3419,55
61,3420,55
61,3421,11
61,3422,107
61,3423,42
61,3424,107
61,3425,55
61,3426,40
61,3427,42
61,3428,55
61,3429,107
61,3430,11
61,3431,11
61,3432,44
61,3433,55
61,3434,40
61,3435,39
61,3436,86
61,3437,107
61,3438,107
61,3439,87
61,3440,107
61,3441,26
61,3442,44
61,3443,21
61,3444,87
61,3445,56
61,3446,51
61,3447,56
61,3448,55
61,3449,107
61,3450,42
61,3451,56
61,3452,86
61,3453,107
61,3454,107
61,3455,11
61,3456,86
61,3457,42
61,3458,86
61,3459,40
61,3460,42
61,3461,107
61,3462,40
61,3463,11
61,3464,40
61,3465,55
61,3466,51
61,3467,56
61,3468,44
61,3469,22
61,3470,11
61,3471,34
61,3472,55
61,3473,28
62,3474,61
62,3475,44
62,3476,1
62,3477,44
62,3478,98
62,3479,44
62,3480,26
62,3481,44
62,3482,93
62,3483,102
62,3484,48
62,3485,55
62,3486,84
62,3487,73
62,3488,84
62,3489,102
62,3490,95
62,3491,28
62,3492,4
62,3493,61
62,3494,79
62,3495,73
62,3496,4
62,3497,98
62,3498,29
62,3499,62
62,3500,84
62,3501,60
62,3502,28
62,3503,102
62,3504,60
62,3505,39
62,3506,102
62,3507,60
62,3508,39
62,3509,21
62,3510,55
62,3511,21
62,3512,32
62,3513,92
62,3514,1
62,3515,21
62,3516,36
62,3517,6
62,3518,36
62,3519,81
62,3520,78
62,3521,109
62,3522,55
62,3523,84
62,3524,21
62,3525,79
62,3526,32
62,3527,1
62,3528,95
63,3529,44
63,3530,11
63,3531,42
63,3532,21
63,3533,71
63,3534,74
63,3535,74
63,3536,11
63,3537,56
63,3538,11
63,3539,107
63,3540,40
63,3541,11
63,3542,56
63,3543,107
63,3544,11
63,3545,34
63,3546,34
63,3547,42
63,3548,109
63,3549,107
63,3550,55
63,3551,107
63,3552,56
63,3553,44
63,3554,52
63,3555,56
63,3556,42
63,3557,56
63,3558,39
63,3559,69
63,3560,87
63,3561,52
63,3562,52
63,3563,42
63,3564,11
63,3565,42
63,3566,3
63,3567,40
63,3568,42
63,3569,42
63,3570,55
63,3571,32
63,3572,56
63,3573,87
63,3574,34
63,3575,42
63,3576,42
63,3577,32
63,3578,107
63,3579,107
63,3580,11
63,3581,107
63,3582,86
63,3583,107
63,3584,44
64,3585,24
64,3586,111
64,3587,24
64,3588,24
64,3589,24
64,3590,24
64,3591,111
64,3592,111
64,3593,111
64,3594,24
64,3595,24
64,3596,24
64,3597,24
64,3598,111
64,3599,50
64,3600,50
64,3601,24
64,3602,111
64,3603,50
64,3604,50
64,3605,24
64,3606,24
64,3607,50
64,3608,24
64,3609,111
64,3610,111
64,3611,50
64,3612,111
64,3613,50
64,3614,50
64,3615,24
64,3616,111
64,3617,111
64,3618,24
64,3619,24
64,3620,24
64,3621,111
64,3622,24
64,3623,111
64,3624,111
64,3625,111
64,3626,50
64,3627,111
64,3628,50
64,3629,111
64,3630,111
64,3631,111
64,3632,111
64,3633,24
64,3634,111
64,3635,111
64,3636,111
64,3637,50
64,3638,111
64,3639,111
64,3640,50
64,3641,111
64,3642,50
64,3643,24
64,3644,111
65,3645,41
65,3646,97
65,3647,97
65,3648,97
65,3649,97
65,3650,97
65,3651,97
65,3652,97
65,3653,97
65,3654,97
65,3655,97
65,3656,97
65,3657,97
65,3658,97
65,3659,97
65,3660,97
65,3661,97
65,3662,97
65,3663,97
65,3664,97
65,3665,97
65,3666,97
65,3667,97
65,3668,97
65,3669,97
65,3670,97
65,3671,41
65,3672,97
65,3673,97
65,3674,97
65,3675,97
65,3676,97
65,3677,97
65,3678,72
65,3679,97
65,3680,97
65,3681,97
65,3682,97
65,3683,97
65,3684,97
65,3685,41
65,3686,97
65,3687,97
65,3688,97
65,3689,97
65,3690,97
65,3691,97
65,3692,97
65,3693,97
65,3694,97
65,3695,97
65,3696,97
65,3697,97
65,3698,97
65,3699,97
65,3700,97
65,3701,97
65,3702,97
65,3703,97
65,3704,97
65,3705,97
66,3706,1
66,3707,1
66,3708,95
66,3709,1
66,3710,21
66,3711,84
66,3712,1
66,3713,1
66,3714,102
66,3715,28
66,3716,1
66,3717,1
66,3718,84
66,3719,102
66,3720,28
66,3721,61
66,3722,102
66,3723,44
66,3724,84
66,3725,60
66,3726,102
66,3727,39
66,3728,1
66,3729,84
66,3730,74
66,3731,1
66,3732,1
66,3733,84
66,3734,1
66,3735,1
66,3736,1
66,3737,84
66,3738,84
66,3739,73
66,3740,40
66,3741,102
66,3742,1
66,3743,102
66,3744,40
66,3745,102
66,3746,102
66,3747,1
66,3748,40
66,3749,102
66,3750,102
66,3751,102
66,3752,40
66,3753,28
66,3754,74
66,3755,1
66,3756,95
66,3757,1
66,3758,79
66,3759,1
66,3760,1
66,3761,1
66,3762,84
67,3763,102
67,3764,60
67,3765,60
67,3766,60
67,3767,60
67,3768,1
67,3769,102
67,3770,60
67,3771,1
67,3772,60
67,3773,60
67,3774,1
67,3775,1
67,3776,1
67,3777,60
67,3778,98
67,3779,60
67,3780,1
67,3781,102
67,3782,60
67,3783,1
67,3784,60
67,3785,102
67,3786,60
67,3787,60
67,3788,60
67,3789,60
67,3790,60
67,3791,73
67,3792,62
67,3793,60
67,3794,60
67,3795,1
67,3796,98
67,3797,60
67,3798,60
67,3799,98
67,3800,60
67,3801,60
67,3802,84
67,3803,1
67,3804,62
67,3805,60
67,3806,102
67,3807,60
67,3808,98
67,3809,60
67,3810,60
67,3811,60
67,3812,60
67,3813,1
67,3814,60
67,3815,40
67,3816,60
67,3817,60
67,3818,60
68,3819,101
68,3820,83
68,3821,83
68,3822,101
68,3823,83
68,3824,101
68,3825,101
68,3826,83
68,3827,83
68,3828,83
68,3829,101
68,3830,83
68,3831,101
68,3832,83
68,3833,101
68,3834,101
68,3835,101
68,3836,83
68,3837,83
68,3838,83
68,3839,83
68,3840,83
68,3841,83
68,3842,101
68,3843,101
68,3844,101
68,3845,101
68,3846,83
68,3847,83
68,3848,83
68,3849,83
68,3850,101
68,3851,101
68,3852,83
68,3853,101
68,3854,66
68,3855,83
68,3856,66
68,3857,101
68,3858,101
68,3859,101
68,3860,101
68,3861,83
68,3862,83
68,3863,83
68,3864,101
68,3865,101
68,3866,83
68,3867,101
68,3868,83
68,3869,83
69,3870,104
69,3871,104
69,3872,104
69,3873,33
69,3874,33
69,3875,33
69,3876,33
69,3877,104
69,3878,33
69,3879,54
69,3880,33
69,3881,54
69,3882,104
69,3883,104
69,3884,59
69,3885,54
69,3886,85
69,3887,104
69,3888,104
69,3889,32
69,3890,104
69,3891,104
69,3892,32
69,3893,32
69,3894,104
69,3895,104
69,3896,104
69,3897,104
69,3898,33
69,3899,11
69,3900,11
69,3901,22
69,3902,67
69,3903,104
69,3904,104
69,3905,104
69,3906,54
69,3907,107
69,3908,99
69,3909,67
69,3910,59
69,3911,9
69,3912,33
69,3913,103
69,3914,101
69,3915,88
69,3916,36
69,3917,85
69,3918,33
70,3919,67
70,3920,88
70,3921,57
70,3922,88
70,3923,8
70,3924,57
70,3925,88
70,3926,88
70,3927,8
70,3928,8
70,3929,57
70,3930,88
70,3931,57
70,3932,88
70,3933,88
70,3934,88
70,3935,67
70,3936,57
70,3937,8
70,3938,88
70,3939,88
70,3940,103
70,3941,88
70,3942,8
70,3943,88
70,3944,88
70,3945,103
70,3946,8
70,3947,8
70,3948,88
70,3949,67
70,3950,88
70,3951,88
70,3952,57
70,3953,67
70,3954,103
70,3955,57
70,3956,57
70,3957,88
70,3958,88
70,3959,88
70,3960,67
70,3961,67
70,3962,103
70,3963,67
70,3964,57
70,3965,67
70,3966,103
70,3967,88
70,3968,88
70,3969,88
71,3970,86
71,3971,79
71,3972,36
71,3973,3
71,3974,34
71,3975,32
71,3976,85
71,3977,92
71,3978,3
71,3979,42
71,3980,11
71,3981,81
71,3982,22
71,3983,87
71,3984,87
71,3985,86
71,3986,87
71,3987,99
71,3988,8
71,3989,8
71,3990,22
71,3991,22
71,3992,86
71,3993,99
71,3994,8
71,3995,22
71,3996,44
71,3997,11
71,3998,99
71,3999,8
71,4000,22
71,4001,11
71,4002,11
71,4003,86
71,4004,86
71,4005,11
71,4006,99
71,4007,107
71,4008,107
71,4009,99
71,4010,22
71,4011,107
71,4012,40
71,4013,86
71,4014,86
71,4015,81
71,4016,9
71,4017,9
71,4018,99
71,4019,99
71,4020,18
71,4021,8
71,4022,9
71,4023,8
71,4024,9
71,4025,99
72,4026,66
72,4027,104
72,4028,66
72,4029,66
72,4030,103
72,4031,88
72,4032,96
72,4033,103
72,4034,96
72,4035,66
72,4036,66
72,4037,59
72,4038,22
72,4039,70
72,4040,96
72,4041,96
72,4042,103
72,4043,104
72,4044,59
72,4045,5
72,4046,86
72,4047,110
72,4048,101
72,4049,103
72,4050,88
72,4051,103
72,4052,88
72,4053,9
72,4054,107
72,4055,8
72,4056,103
72,4057,101
72,4058,88
72,4059,103
72,4060,8
72,4061,107
72,4062,104
72,4063,66
72,4064,88
72,4065,96
72,4066,88
72,4067,33
72,4068,104
72,4069,66
72,4070,104
72,4071,96
72,4072,88
72,4073,96
72,4074,88
72,4075,104
72,4076,104
72,4077,96
72,4078,96
72,4079,96
72,4080,66
72,4081,104
72,4082,66
72,4083,101
73,4084,107
73,4085,56
73,4086,42
73,4087,86
73,4088,107
73,4089,11
73,4090,86
73,4091,11
73,4092,99
73,4093,40
73,4094,11
73,4095,40
73,4096,87
73,4097,86
73,4098,107
73,4099,107
73,4100,40
73,4101,11
73,4102,44
73,4103,86
73,4104,107
73,4105,107
73,4106,107
73,4107,11
73,4108,23
73,4109,11
73,4110,107
73,4111,86
73,4112,107
73,4113,107
73,4114,42
73,4115,77
73,4116,99
73,4117,99
73,4118,107
73,4119,86
73,4120,107
73,4121,11
73,4122,107
73,4123,99
73,4124,107
73,4125,84
73,4126,44
73,4127,55
73,4128,107
73,4129,107
73,4130,18
73,4131,107
73,4132,11
73,4133,107
73,4134,107
73,4135,107
74,4136,73
